,occupation,onet_included,onet_bls_name,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
792,Midwives,1.0,Nurse Midwives,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-1161,Nurse Midwives,detailed,7750.0,5.7,,,,,54.91,114210,2,29.57,46.17,54.24,62.72,79.89,61500,96040,112830,130450,166170,,
793,Nurse Midwives,1.0,Nurse Midwives,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-1161,Nurse Midwives,detailed,7750.0,5.7,,,,,54.91,114210,2,29.57,46.17,54.24,62.72,79.89,61500,96040,112830,130450,166170,,
794,Genetic Counselors,1.0,Genetic Counselors,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-9092,Genetic Counselors,detailed,2740.0,5.5,,,,,41.65,86640,1.1,23.62,36.68,38.54,48.18,58.21,49120,76300,80150,100200,121070,,
795,Endoscopy Technicians,1.0,Health Technologists and Technicians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,Baristas,1.0,Food and Beverage Serving Workers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Spa Managers,1.0,"Personal Service Managers, All Other",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,11-9179,"Personal Service Managers, All Other",detailed,7350.0,21.3,,,,,28.65,59580,2.1,15.07,22.45,29.02,29.28,40.47,31350,46700,60360,60890,84170,,
798,Solar Sales Representatives and Assessors,1.0,"Sales Representatives, Wholesale and Manufacturing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Solar Photovoltaic Installers,1.0,Solar Photovoltaic Installers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,47-2231,Solar Photovoltaic Installers,detailed,16420.0,8.7,,,,,24.38,50710,3.2,17.46,18.26,22.92,28.37,34.65,36320,37990,47670,59010,72080,,
800,Solar Thermal Installers and Technicians,1.0,Solar Photovoltaic Installers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,47-2231,Solar Photovoltaic Installers,detailed,16420.0,8.7,,,,,24.38,50710,3.2,17.46,18.26,22.92,28.37,34.65,36320,37990,47670,59010,72080,,
801,Weatherization Installers and Technicians,1.0,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,356960.0,1.3,,,,,26.29,54690,0.5,16.5,18.49,23.38,29.81,37.6,34320,38450,48630,62000,78210,,
802,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1.0,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,356960.0,1.3,,,,,26.29,54690,0.5,16.5,18.49,23.38,29.81,37.6,34320,38450,48630,62000,78210,,
803,Wind Turbine Service Technicians,1.0,Wind Turbine Service Technicians,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-9081,Wind Turbine Service Technicians,detailed,10100.0,8.9,,,,,28.16,58580,1.4,22.32,22.62,27.05,30.74,37.41,46420,47040,56260,63930,77810,,
804,Geothermal Technicians,1.0,Environmental Science and Geoscience Technicians,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,Energy Auditors,1.0,Accountants and Auditors,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2011,Accountants and Auditors,detailed,1318550.0,0.6,,,,,40.37,83980,0.4,23.06,29.21,37.14,47.98,62.01,47970,60760,77250,99800,128970,,
806,Accountants and Auditors,1.0,Accountants and Auditors,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2011,Accountants and Auditors,detailed,1318550.0,0.6,,,,,40.37,83980,0.4,23.06,29.21,37.14,47.98,62.01,47970,60760,77250,99800,128970,,
807,Health Informatics Specialists,1.0,Health Information Technologists and Medical Registrars,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-9021,Health Information Technologists and Medical Registrars,detailed,37900.0,2.1,,,,,29.53,61410,1.3,14.27,18.03,26.71,37,47.35,29680,37500,55560,76960,98490,,
808,Nurse Anesthetists,1.0,Nurse Anesthetists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-1151,Nurse Anesthetists,detailed,43950.0,4.7,,,,,97.34,202470,1.1,63.38,79.26,94.04,#,#,131840,164860,195610,#,#,,
809,Nurse Practitioners,1.0,Nurse Practitioners,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-1171,Nurse Practitioners,detailed,234690.0,1.3,,,,,56.75,118040,0.4,38.21,47.86,58.02,62.35,78.54,79470,99540,120680,129680,163350,,
810,Orthoptists,1.0,Healthcare Support Occupations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Landscape Architects,1.0,Landscape Architects,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,17-1012,Landscape Architects,detailed,17430.0,4.0,,,,,36.05,74980,1.3,20.8,24.72,32.67,45.34,55.47,43260,51420,67950,94310,115380,,
812,Funeral Home Managers,1.0,Funeral Home Managers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,11-9171,Funeral Home Managers,detailed,12710.0,3.4,,,,,39.86,82900,1.8,20.32,24.13,35.58,47.11,65.22,42260,50200,74000,97980,135660,,
813,Human Resources Specialists,1.0,Human Resources Specialists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1071,Human Resources Specialists,detailed,740830.0,0.8,,,,,34,70720,0.4,18.12,23.12,29.95,38.99,52,37680,48080,62290,81090,108160,,
814,Fundraisers,1.0,Fundraisers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1131,Fundraisers,detailed,82080.0,1.3,,,,,31.19,64870,0.6,17.8,22.71,29.17,37.73,48.38,37020,47250,60660,78470,100620,,
815,Credit Counselors,1.0,Credit Counselors,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2071,Credit Counselors,detailed,31230.0,3.6,,,,,24.25,50430,1,16.94,18.22,22.87,28.55,36.17,35240,37900,47580,59390,75230,,
816,Computer Network Architects,1.0,Computer Network Architects,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,15-1241,Computer Network Architects,detailed,168830.0,1.4,,,,,58.01,120650,0.7,30.41,40.32,57.94,73.06,81.2,63240,83870,120520,151960,168890,,
817,Computer Network Support Specialists,1.0,Computer Network Support Specialists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,15-1231,Computer Network Support Specialists,detailed,176200.0,1.8,,,,,34.3,71350,0.7,18.54,23.51,30.17,38.57,49.24,38560,48900,62760,80220,102410,,
818,Community Health Workers,1.0,Community Health Workers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,21-1094,Community Health Workers,detailed,61010.0,2.2,,,,,22.97,47780,0.7,14.63,17.76,22.4,28.5,34,30440,36940,46590,59280,70720,,
819,Judicial Law Clerks,1.0,Judicial Law Clerks,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,23-1012,Judicial Law Clerks,detailed,14800.0,1.6,,,,,30.16,62730,1,17.56,20.95,24.4,35.76,49.08,36520,43580,50750,74390,102080,,
820,"Special Education Teachers, Preschool",1.0,"Special Education Teachers, Preschool",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,25-2051,"Special Education Teachers, Preschool",detailed,21130.0,5.1,,,,,*,71970,1.5,*,*,*,*,*,37540,48450,62420,85040,123860,True,
821,Exercise Physiologists,1.0,Exercise Physiologists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-1128,Exercise Physiologists,detailed,6860.0,3.1,,,,,25.98,54030,1.1,17.76,22.17,23.05,29.22,37,36930,46120,47940,60780,76950,,
822,Magnetic Resonance Imaging Technologists,1.0,Magnetic Resonance Imaging Technologists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-2035,Magnetic Resonance Imaging Technologists,detailed,38070.0,1.8,,,,,37.41,77820,0.4,28.42,29.85,37.19,43.3,48.5,59110,62090,77360,90050,100870,,
823,Ophthalmic Medical Technicians,1.0,Ophthalmic Medical Technicians,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-2057,Ophthalmic Medical Technicians,detailed,65700.0,4.1,,,,,19.77,41120,1.4,13.9,14.88,17.87,22.45,28.12,28910,30950,37180,46700,58500,,
824,Ophthalmic Medical Technologists,1.0,Ophthalmic Medical Technicians,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-2057,Ophthalmic Medical Technicians,detailed,65700.0,4.1,,,,,19.77,41120,1.4,13.9,14.88,17.87,22.45,28.12,28910,30950,37180,46700,58500,,
825,Surgical Assistants,1.0,Surgical Assistants,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-9093,Surgical Assistants,detailed,17250.0,5.6,,,,,28.45,59170,8.2,15.71,18.2,23.23,36.25,46.57,32680,37850,48320,75410,96870,,
826,Nursing Assistants,1.0,Nursing Assistants,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,31-1131,Nursing Assistants,detailed,1314830.0,0.5,,,,,15.99,33250,0.2,11.48,13.89,14.57,17.87,21.27,23880,28900,30310,37170,44240,,
827,Orderlies,1.0,Orderlies,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,31-1132,Orderlies,detailed,45160.0,0.9,,,,,16.08,33440,0.2,11.52,13.73,14.42,17.97,22.34,23970,28560,29990,37380,46470,,
828,Phlebotomists,1.0,Phlebotomists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,31-9097,Phlebotomists,detailed,132750.0,1.4,,,,,18.49,38450,0.3,13.94,14.63,17.97,21.68,23.31,28990,30430,37380,45090,48490,,
829,"Radio, Cellular, and Tower Equipment Installers and Repairers",1.0,"Radio, Cellular, and Tower Equipment Installers and Repairers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,13700.0,4.9,,,,,30.05,62500,1.5,17.74,22.71,29.02,37.4,46.74,36900,47230,60360,77800,97210,,
830,Printing Press Operators,1.0,Printing Press Operators,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-5112,Printing Press Operators,detailed,145290.0,1.2,,,,,19.77,41120,0.4,13.41,14.5,18.16,22.91,28.76,27890,30160,37770,47640,59830,,
831,Print Binding and Finishing Workers,1.0,Print Binding and Finishing Workers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-5113,Print Binding and Finishing Workers,detailed,40810.0,4.0,,,,,17.82,37060,1.3,11.46,14.23,17.59,22.03,23.34,23840,29610,36590,45820,48550,,
832,Photographic Process Workers and Processing Machine Operators,1.0,Photographic Process Workers and Processing Machine Operators,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,5740.0,6.2,,,,,19.37,40300,1.8,12.58,14.27,17.59,22.34,29.16,26170,29690,36590,46460,60650,,
833,"Transportation, Storage, and Distribution Managers",1.0,"Transportation, Storage, and Distribution Managers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,11-3071,"Transportation, Storage, and Distribution Managers",detailed,144640.0,1.1,,,,,50.76,105580,0.6,28.16,36.2,47.22,60.87,78.26,58570,75290,98230,126600,162770,,
834,"Farmers, Ranchers, and Other Agricultural Managers",1.0,"Farmers, Ranchers, and Other Agricultural Managers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,5220.0,5.6,,,,,37.71,78440,2,18.37,24.01,35.12,46.4,60.74,38200,49940,73060,96520,126330,,
835,"Claims Adjusters, Examiners, and Investigators",1.0,"Claims Adjusters, Examiners, and Investigators",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,278140.0,1.4,,,,,34.11,70960,0.5,19.95,23.86,31.29,39.37,48.7,41490,49620,65080,81890,101290,,
836,Compliance Officers,1.0,Compliance Officers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-1041,Compliance Officers,detailed,334340.0,1.5,,,,,36.45,75810,0.5,18.73,24.05,34.45,46.47,56.49,38950,50020,71650,96660,117500,,
837,Appraisers and Assessors of Real Estate,1.0,Property Appraisers and Assessors,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,13-2020,Property Appraisers and Assessors,detailed,58340.0,2.2,,,,,33.68,70050,1.4,17.08,22.62,29.49,38.97,58.07,35520,47040,61340,81050,120790,,
838,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",1.0,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,22870.0,4.0,,,,,47.93,99700,0.9,28.12,36.85,47.62,60.95,72.46,58490,76650,99040,126780,150720,,
839,Marine Engineers and Naval Architects,1.0,Marine Engineers and Naval Architects,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,17-2121,Marine Engineers and Naval Architects,detailed,7380.0,8.9,,,,,47.03,97820,3.9,27.19,36.83,44.89,57.02,73.02,56550,76600,93370,118610,151880,,
840,Architectural and Civil Drafters,1.0,Architectural and Civil Drafters,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,17-3011,Architectural and Civil Drafters,detailed,101310.0,1.7,,,,,29.14,60620,0.6,17.96,22.81,29.01,36.03,38.73,37370,47450,60340,74940,80560,,
841,Electrical and Electronics Drafters,1.0,Electrical and Electronics Drafters,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,17-3012,Electrical and Electronics Drafters,detailed,20830.0,3.7,,,,,32.26,67090,1.2,18.33,23.3,29.57,37.84,47.7,38120,48460,61510,78700,99210,,
842,Electrical and Electronic Engineering Technologists and Technicians,1.0,Electrical and Electronic Engineering Technologists and Technicians,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,101450.0,1.4,,,,,33.21,69070,0.5,19.16,23.72,30.6,38.02,47.7,39840,49330,63640,79080,99210,,
843,Surveying and Mapping Technicians,1.0,Surveying and Mapping Technicians,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,17-3031,Surveying and Mapping Technicians,detailed,56070.0,2.7,,,,,23.95,49810,0.9,14.31,17.77,22.55,28.75,36.6,29770,36960,46910,59790,76130,,
844,Conservation Scientists,1.0,Conservation Scientists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-1031,Conservation Scientists,detailed,22550.0,2.0,,,,,32.81,68230,0.8,18.59,23.72,30.65,39.18,48.29,38670,49340,63750,81500,100440,,
845,Clinical and Counseling Psychologists,1.0,Clinical and Counseling Psychologists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3033,Clinical and Counseling Psychologists,detailed,58100.0,2.6,,,,,47.9,99640,1.9,22.6,29.83,39.67,60.86,80.51,47010,62040,82510,126590,167460,,
846,Anthropologists and Archeologists,1.0,Anthropologists and Archeologists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-3091,Anthropologists and Archeologists,detailed,6650.0,8.7,,,,,32.12,66800,1.7,18.21,23.28,29.76,37.95,48,37870,48420,61910,78930,99830,,
847,"Geological Technicians, Except Hydrologic Technicians",1.0,"Geological Technicians, Except Hydrologic Technicians",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,19-4043,"Geological Technicians, Except Hydrologic Technicians",detailed,9210.0,6.4,,,,,28.4,59080,2.5,14.71,18.57,23.23,35.43,47.43,30590,38620,48310,73690,98650,,
848,Librarians and Media Collections Specialists,1.0,Librarians and Media Collections Specialists,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,25-4022,Librarians and Media Collections Specialists,detailed,127790.0,1.0,,,,,30.86,64180,0.4,17.94,23.06,29.42,37.21,47.06,37300,47960,61190,77400,97870,,
849,Music Directors and Composers,1.0,Music Directors and Composers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,27-2041,Music Directors and Composers,detailed,9560.0,4.7,,,,,31.29,65080,3.1,11.75,17.66,23.62,37.52,59.52,24440,36720,49130,78030,123800,,
850,Musicians and Singers,1.0,Musicians and Singers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,27-2042,Musicians and Singers,detailed,24080.0,4.2,,,,,41.46,*,3.9,11.47,18.12,30.49,55.09,88.77,*,*,*,*,*,,True
851,"News Analysts, Reporters, and Journalists",1.0,"News Analysts, Reporters, and Journalists",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,27-3023,"News Analysts, Reporters, and Journalists",detailed,39080.0,2.3,,,,,30.4,63230,1.5,14.05,16.95,23.26,37.14,57.98,29210,35250,48370,77260,120590,,
852,Radiologic Technologists and Technicians,1.0,Radiologic Technologists and Technicians,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,29-2034,Radiologic Technologists and Technicians,detailed,216380.0,1.1,,,,,31.97,66490,0.4,22.53,23.51,29.5,37.16,45.62,46850,48900,61370,77290,94880,,
853,First-Line Supervisors of Firefighting and Prevention Workers,1.0,First-Line Supervisors of Firefighting and Prevention Workers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,80890.0,1.3,,,,,40.03,83270,0.5,22.81,29.46,37.61,48.24,61.38,47450,61270,78230,100350,127680,,
854,Firefighters,1.0,Firefighters,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,33-2011,Firefighters,detailed,317310.0,1.2,,,,,26.58,55290,0.6,13.96,17.86,24.38,31.72,39.25,29030,37140,50700,65980,81640,,
855,Fire Inspectors and Investigators,1.0,Fire Inspectors and Investigators,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,33-2021,Fire Inspectors and Investigators,detailed,14600.0,4.2,,,,,33.5,69680,1.6,19.32,24.27,31.06,39.35,48.43,40190,50480,64600,81850,100730,,
856,Fast Food and Counter Workers,1.0,Fast Food and Counter Workers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,35-3023,Fast Food and Counter Workers,detailed,3095120.0,0.9,,,,,12.53,26060,0.4,8.77,10.56,12.07,14.27,15.51,18230,21970,25100,29680,32250,,
857,First-Line Supervisors of Gambling Services Workers,1.0,First-Line Supervisors of Gambling Services Workers,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,19510.0,2.3,,,,,25.28,52590,0.8,14.39,18.73,23.63,29.63,36.39,29920,38960,49140,61640,75680,,
858,"Securities, Commodities, and Financial Services Sales Agents",1.0,"Securities, Commodities, and Financial Services Sales Agents",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,426870.0,1.2,,,,,44.84,93260,0.8,18.26,23.12,30.25,55.88,98.77,37970,48100,62910,116240,205440,,
859,Billing and Posting Clerks,1.0,Billing and Posting Clerks,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,43-3021,Billing and Posting Clerks,detailed,429080.0,1.0,,,,,20.55,42750,0.3,14.31,17.62,18.43,22.94,28.72,29760,36650,38330,47700,59750,,
860,"Court, Municipal, and License Clerks",1.0,"Court, Municipal, and License Clerks",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,43-4031,"Court, Municipal, and License Clerks",detailed,150170.0,1.0,,,,,21.57,44870,0.2,13.98,17.64,21.45,23.19,29.32,29070,36680,44610,48230,60980,,
861,"Credit Authorizers, Checkers, and Clerks",1.0,"Credit Authorizers, Checkers, and Clerks",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,16820.0,2.5,,,,,21.42,44540,0.7,14.35,17.74,21.49,23.38,29.61,29840,36890,44710,48620,61590,,
862,Insurance Claims and Policy Processing Clerks,1.0,Insurance Claims and Policy Processing Clerks,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,43-9041,Insurance Claims and Policy Processing Clerks,detailed,218300.0,1.5,,,,,22.02,45790,0.5,14.43,17.89,21.89,23.49,29.52,30010,37200,45520,48860,61400,,
863,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",1.0,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,25770.0,2.7,,,,,26.18,54450,0.9,15.58,18.44,23.38,30.3,38.01,32400,38350,48640,63020,79050,,
864,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",1.0,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,277200.0,1.0,,,,,15.11,31440,0.7,13.57,14,14.25,15.06,17.92,28230,29120,29630,31320,37280,,
865,Fishing and Hunting Workers,1.0,"Farming, Fishing, and Forestry Occupations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Carpenters,1.0,Carpenters,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,47-2031,Carpenters,detailed,668060.0,1.0,,,,,26.53,55190,0.5,15.33,18.38,23.2,29.8,38.92,31880,38240,48260,61980,80940,,
867,"Plumbers, Pipefitters, and Steamfitters",1.0,"Plumbers, Pipefitters, and Steamfitters",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,417620.0,1.4,,,,,30.46,63350,0.7,17.65,22.4,28.79,37.45,48.04,36700,46590,59880,77890,99920,,
868,Automotive Service Technicians and Mechanics,1.0,Automotive Service Technicians and Mechanics,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,49-3023,Automotive Service Technicians and Mechanics,detailed,629780.0,0.7,,,,,23.07,47990,0.3,13.95,17.16,22.54,28.82,36.11,29010,35680,46880,59950,75100,,
869,"Welders, Cutters, Solderers, and Brazers",1.0,"Welders, Cutters, Solderers, and Brazers",99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,397600.0,0.8,,,,,23.21,48290,0.2,15.07,18.2,22.6,27.33,30.61,31350,37860,47010,56850,63660,,
