	O*NET-SOC Code	Task ID	Task	Task Type	Title	human_exposure_agg	gpt4_exposure	gpt4_exposure_alt_rubric	gpt_3_relevant	gpt4_automation	alpha	beta	gamma	automation	human_labels
16535	51-4051.00	10159.0	Drain, transfer, or remove molten metal from furnaces, and place it into molds, using hoists, pumps, or ladles.	Core	Metal-Refining Furnace Operators and Tenders	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16536	51-4051.00	10168.0	Kindle fires, and shovel fuel and other materials into furnaces or onto conveyors by hand, with hoists, or by directing crane operators.	Core	Metal-Refining Furnace Operators and Tenders	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16537	51-4051.00	10171.0	Prepare material to load into furnaces, including cleaning, crushing, or applying chemicals, by using crushing machines, shovels, rakes, or sprayers.	Supplemental	Metal-Refining Furnace Operators and Tenders	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16538	51-4051.00	10167.0	Remove impurities from the surface of molten metal, using strainers.	Supplemental	Metal-Refining Furnace Operators and Tenders	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16539	51-4051.00	10166.0	Observe operations inside furnaces, using television screens, to ensure that problems do not occur.	Supplemental	Metal-Refining Furnace Operators and Tenders	E0	E2	E0	False	T3	0.0	0.5	1.0	0.75	E0
16540	51-4051.00	10169.0	Sprinkle chemicals over molten metal to bring impurities to the surface.	Supplemental	Metal-Refining Furnace Operators and Tenders	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16541	51-4051.00	10170.0	Direct work crews in the cleaning and repair of furnace walls and flooring.	Supplemental	Metal-Refining Furnace Operators and Tenders	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16542	51-4051.00	10172.0	Scrape accumulations of metal oxides from floors, molds, and crucibles, and sift and store them for reclamation.	Supplemental	Metal-Refining Furnace Operators and Tenders	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16543	51-4052.00	12009.0	Examine molds to ensure they are clean, smooth, and properly coated.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16544	51-4052.00	12007.0	Pour and regulate the flow of molten metal into molds and forms to produce ingots or other castings, using ladles or hand-controlled mechanisms.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16545	51-4052.00	12014.0	Pull levers to lift ladle stoppers and to allow molten steel to flow into ingot molds to specified heights.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16546	51-4052.00	12008.0	Read temperature gauges and observe color changes, adjusting furnace flames, torches, or electrical heating units as necessary to melt metal to specifications.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16547	51-4052.00	12006.0	Collect samples, or signal workers to sample metal for analysis.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16548	51-4052.00	12015.0	Load specified amounts of metal and flux into furnaces or clay crucibles.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16549	51-4052.00	12013.0	Add metal to molds to compensate for shrinkage.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16550	51-4052.00	12011.0	Skim slag or remove excess metal from ingots or equipment, using hand tools, strainers, rakes, or burners, collecting scrap for recycling.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16551	51-4052.00	12018.0	Remove metal ingots or cores from molds, using hand tools, cranes, and chain hoists.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16552	51-4052.00	12010.0	Position equipment such as ladles, grinding wheels, pouring nozzles, or crucibles, or signal other workers to position equipment.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16553	51-4052.00	12019.0	Transport metal ingots to storage areas, using forklifts.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16554	51-4052.00	12021.0	Repair and maintain metal forms and equipment, using hand tools, sledges, and bars.	Core	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16555	51-4052.00	12012.0	Turn valves to circulate water through cores, or spray water on filled molds to cool and solidify metal.	Supplemental	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16556	51-4052.00	12020.0	Stencil identifying information on ingots and pigs, using special hand tools.	Supplemental	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16557	51-4052.00	12017.0	Assemble and embed cores in casting frames, using hand tools and equipment.	Supplemental	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16558	51-4052.00	12016.0	Remove solidified steel or slag from pouring nozzles, using long bars or oxygen burners.	Supplemental	Pourers and Casters, Metal	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16559	51-4061.00	12022.0	Study blueprints, drawings, and sketches to determine material dimensions, required equipment, and operations sequences.	Core	Model Makers, Metal and Plastic	E0	E2	E2	False	T1	0.0	0.5	1.0	0.25	E0
16560	51-4061.00	12024.0	Inspect and test products to verify conformance to specifications, using precision measuring instruments or circuit testers.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
16561	51-4061.00	12027.0	Drill, countersink, and ream holes in parts and assemblies for bolts, screws, and other fasteners, using power tools.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16562	51-4061.00	12025.0	Cut, shape, and form metal parts, using lathes, power saws, snips, power brakes and shears, files, and mallets.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16563	51-4061.00	12023.0	Set up and operate machines, such as lathes, drill presses, punch presses, or bandsaws, to fabricate prototypes or models.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16564	51-4061.00	12034.0	Devise and construct tools, dies, molds, jigs, and fixtures, or modify existing tools and equipment.	Core	Model Makers, Metal and Plastic	E2	E0	E0	False	T0	0.0	0.0	0.0	0.0	E2
16565	51-4061.00	12030.0	Rework or alter component model or parts as required to ensure that products meet standards.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16566	51-4061.00	12028.0	Grind, file, and sand parts to finished dimensions.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16567	51-4061.00	20924.0	Program computer numerical control (CNC) machines to fabricate model parts.	Core	Model Makers, Metal and Plastic	E2	E1	E2	True	T3	1.0	1.0	1.0	0.75	E2
16568	51-4061.00	12026.0	Lay out and mark reference points and dimensions on materials, using measuring instruments and drawing or scribing tools.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16569	51-4061.00	12031.0	Align, fit, and join parts, using bolts and screws or by welding or gluing.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16570	51-4061.00	20925.0	Use computer-aided design (CAD) and computer-aided manufacturing (CAM) software or hardware to fabricate model parts.	Core	Model Makers, Metal and Plastic	E2	E1	E0	True	T1	1.0	1.0	1.0	0.25	E2
16571	51-4061.00	12033.0	Assemble mechanical, electrical, and electronic components into models or prototypes, using hand tools, power tools, and fabricating machines.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16572	51-4061.00	12032.0	Consult and confer with engineering personnel to discuss developmental problems and to recommend product modifications.	Core	Model Makers, Metal and Plastic	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
16573	51-4061.00	12029.0	Record specifications, production operations, and final dimensions of models for use in establishing operating standards and procedures.	Core	Model Makers, Metal and Plastic	E0	E0	E0	True	T1	0.0	0.0	0.0	0.25	E0
16574	51-4061.00	12035.0	Wire and solder electrical and electronic connections and components.	Supplemental	Model Makers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16575	51-4062.00	12038.0	Verify conformance of patterns or template dimensions to specifications, using measuring instruments such as calipers, scales, and micrometers.	Core	Patternmakers, Metal and Plastic	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
16576	51-4062.00	12036.0	Set up and operate machine tools, such as milling machines, lathes, drill presses, and grinders, to machine castings or patterns.	Core	Patternmakers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16577	51-4062.00	12042.0	Repair and rework templates and patterns.	Core	Patternmakers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16578	51-4062.00	12041.0	Assemble pattern sections, using hand tools, bolts, screws, rivets, glue, or welding equipment.	Core	Patternmakers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16579	51-4062.00	12037.0	Read and interpret blueprints or drawings of parts to be cast or patterns to be made, compute dimensions, and plan operational sequences.	Core	Patternmakers, Metal and Plastic	E0	E2	E0	False	T1	0.0	0.5	1.0	0.25	E0
16580	51-4062.00	12045.0	Construct platforms, fixtures, and jigs for holding and placing patterns.	Core	Patternmakers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16581	51-4062.00	12044.0	Clean and finish patterns or templates, using emery cloths, files, scrapers, and power grinders.	Core	Patternmakers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16582	51-4062.00	12046.0	Mark identification numbers or symbols onto patterns or templates.	Core	Patternmakers, Metal and Plastic	E2	E0	E0	False	T0	0.0	0.0	0.0	0.0	E2
16583	51-4062.00	12039.0	Program computerized numerical control machine tools.	Supplemental	Patternmakers, Metal and Plastic	E2	E1	E1	True	T3	1.0	1.0	1.0	0.75	E2
16584	51-4062.00	21025.0	Create computer models of patterns or parts, using modeling software.	Supplemental	Patternmakers, Metal and Plastic	E2	E1	E2	True	T3	1.0	1.0	1.0	0.75	E2
16585	51-4062.00	12040.0	Design and create templates, patterns, or coreboxes according to work orders, sample parts, or mockups.	Supplemental	Patternmakers, Metal and Plastic	E2	E0	E0	False	T1	0.0	0.0	0.0	0.25	E2
16586	51-4062.00	12043.0	Lay out and draw or scribe patterns onto material, using compasses, protractors, rulers, scribes, or other instruments.	Supplemental	Patternmakers, Metal and Plastic	E0	E2	E0	False	T1	0.0	0.5	1.0	0.25	E0
16587	51-4062.00	12049.0	Paint or lacquer patterns.	Supplemental	Patternmakers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16588	51-4062.00	12047.0	Select pattern materials such as wood, resin, and fiberglass.	Supplemental	Patternmakers, Metal and Plastic	E2	E0	E0	False	T0	0.0	0.0	0.0	0.0	E2
16589	51-4062.00	12048.0	Apply plastic-impregnated fabrics or coats of sealing wax or lacquer to patterns used to produce plastic.	Supplemental	Patternmakers, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16590	51-4071.00	12055.0	Sift and pack sand into mold sections, core boxes, and pattern contours, using hand or pneumatic ramming tools.	Core	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16591	51-4071.00	12050.0	Clean and smooth molds, cores, and core boxes, and repair surface imperfections.	Core	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16592	51-4071.00	12059.0	Form and assemble slab cores around patterns, and position wire in mold sections to reinforce molds, using hand tools and glue.	Core	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16593	51-4071.00	12051.0	Move and position workpieces, such as mold sections, patterns, and bottom boards, using cranes, or signal others to move workpieces.	Core	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16594	51-4071.00	12052.0	Sprinkle or spray parting agents onto patterns and mold sections to facilitate removal of patterns from molds.	Core	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16595	51-4071.00	12054.0	Position cores into lower sections of molds, and reassemble molds for pouring.	Supplemental	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16596	51-4071.00	12056.0	Tend machines that bond cope and drag together to form completed shell molds.	Supplemental	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16597	51-4071.00	12057.0	Cut spouts, runner holes, and sprue holes into molds.	Supplemental	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16598	51-4071.00	12062.0	Operate ovens or furnaces to bake cores or to melt, skim, and flux metal.	Supplemental	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16599	51-4071.00	12053.0	Position patterns inside mold sections, and clamp sections together.	Supplemental	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16600	51-4071.00	12058.0	Lift upper mold sections from lower sections, and remove molded patterns.	Supplemental	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16601	51-4071.00	12061.0	Rotate sweep boards around spindles to make symmetrical molds for convex impressions.	Supplemental	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16602	51-4071.00	12060.0	Pour molten metal into molds, manually or with crane ladles.	Supplemental	Foundry Mold and Coremakers	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16603	51-4072.00	10174.0	Measure and visually inspect products for surface and dimension defects to ensure conformance to specifications, using precision measuring instruments.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E2	E0	False	T1	0.0	0.5	1.0	0.25	E0
16604	51-4072.00	10173.0	Observe continuous operation of automatic machines to ensure that products meet specifications and to detect jams or malfunctions, making adjustments as necessary.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
16605	51-4072.00	10175.0	Set up, operate, or tend metal or plastic molding, casting, or coremaking machines to mold or cast metal or thermoplastic parts or products.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16606	51-4072.00	10177.0	Turn valves and dials of machines to regulate pressure, temperature, and speed and feed rates, and to set cycle times.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16607	51-4072.00	10186.0	Read specifications, blueprints, and work orders to determine setups, temperatures, and time settings required to mold, form, or cast plastic materials, as well as to plan production sequences.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E2	E0	False	T1	0.0	0.5	1.0	0.25	E0
16608	51-4072.00	10184.0	Observe meters and gauges to verify and record temperatures, pressures, and press-cycle times.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E0	E0	False	T1	0.0	0.0	0.0	0.25	E0
16609	51-4072.00	10192.0	Connect water hoses to cooling systems of dies, using hand tools.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16610	51-4072.00	10188.0	Remove parts, such as dies, from machines after production runs are finished.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16611	51-4072.00	10197.0	Perform maintenance work such as cleaning and oiling machines.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
16612	51-4072.00	10195.0	Smooth and clean inner surfaces of molds, using brushes, scrapers, air hoses, or grinding wheels, and fill imperfections with refractory material.	Core	Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic	E0	E0	E0	False	T0	0.0	0.0	0.0	0.0	E0
